idx,knowcode,knowcode,
33077,140206,140206,FALSE
33078,420101,420101,FALSE
33079,621301,621301,FALSE
33080,306902,306902,FALSE
33081,702601,702601,FALSE
33082,303002,303002,FALSE
33083,863401,863401,FALSE
33084,133201,133201,FALSE
33085,132004,132004,FALSE
33086,812102,812102,FALSE
33087,842301,842301,FALSE
33088,816103,816103,FALSE
33089,702401,702401,FALSE
33090,155302,155302,FALSE
33091,414503,414503,FALSE
33092,153105,153105,FALSE
33093,414102,414102,FALSE
33094,152201,152201,FALSE
33095,301111,301111,FALSE
33096,29201,29201,FALSE
33097,882101,882101,FALSE
33098,817101,817101,FALSE
33099,122106,122106,FALSE
33100,215105,215105,FALSE
33101,27201,27201,FALSE
33102,154102,154102,FALSE
33103,864101,864101,FALSE
33104,140301,140301,FALSE
33105,532301,532301,FALSE
33106,415504,415504,FALSE
33107,531401,531401,FALSE
33108,133202,133202,FALSE
33109,31101,31101,FALSE
33110,121105,121105,FALSE
33111,415201,415201,FALSE
33112,28401,28401,FALSE
33113,882201,882201,FALSE
33114,901501,901501,FALSE
33115,306401,306401,FALSE
33116,415202,415202,FALSE
33117,853201,853201,FALSE
33118,811101,811101,FALSE
33119,901201,901201,FALSE
33120,133202,133202,FALSE
33121,153203,153203,FALSE
33122,522202,522202,FALSE
33123,28401,28401,FALSE
33124,16201,16201,FALSE
33125,134301,134301,FALSE
33126,23101,23101,FALSE
33127,853101,853101,FALSE
33128,140101,140101,FALSE
33129,817301,817301,FALSE
33130,872201,872201,FALSE
33131,816103,816103,FALSE
33132,836001,836001,FALSE
33133,134302,134302,FALSE
33134,904101,904101,FALSE
33135,415404,415404,FALSE
33136,831201,831201,FALSE
33137,31101,31101,FALSE
33138,705902,705902,FALSE
33139,133205,133205,FALSE
33140,28203,28203,FALSE
33141,16301,16301,FALSE
33142,31201,31201,FALSE
33143,615203,615203,FALSE
33144,702301,702301,FALSE
33145,306901,306901,FALSE
33146,882101,882101,FALSE
33147,212101,212101,FALSE
33148,701701,701701,FALSE
33149,882101,882101,FALSE
33150,414303,414303,FALSE
33151,621101,621101,FALSE
33152,12201,12201,FALSE
33153,883101,883101,FALSE
33154,16101,16101,FALSE
33155,863201,863201,FALSE
33156,623001,623001,FALSE
33157,240301,240301,FALSE
33158,703201,703201,FALSE
33159,231401,231401,FALSE
33160,152201,152201,FALSE
33161,151102,151102,FALSE
33162,29201,29201,FALSE
33163,624301,624301,FALSE
33164,302001,302001,FALSE
33165,511502,511502,FALSE
33166,25401,25401,FALSE
33167,121104,121104,FALSE
33168,133901,133901,FALSE
33169,231101,231101,FALSE
33170,133205,133205,FALSE
33171,25301,25301,FALSE
33172,411102,411102,FALSE
33173,511201,511201,FALSE
33174,154201,154201,FALSE
33175,817301,817301,FALSE
33176,153204,153204,FALSE
33177,140305,140305,FALSE
33178,122106,122106,FALSE
33179,412001,412001,FALSE
33180,411201,411201,FALSE
33181,133204,133204,FALSE
33182,153106,153106,FALSE
33183,702601,702601,FALSE
33184,703201,703201,FALSE
33185,512102,512102,FALSE
33186,122201,122201,FALSE
33187,121104,121104,FALSE
33188,157101,157101,FALSE
33189,420401,420401,FALSE
33190,703201,703201,FALSE
33191,155106,155106,FALSE
33192,212201,212201,FALSE
33193,153301,153301,FALSE
33194,811301,811301,FALSE
33195,23401,23401,FALSE
33196,617101,617101,FALSE
33197,705901,705901,FALSE
33198,158402,158401,TRUE
33199,903101,903101,FALSE
33200,853201,853201,FALSE
33201,301104,301104,FALSE
33202,13401,13401,FALSE
33203,28101,28101,FALSE
33204,623002,623002,FALSE
33205,301104,301104,FALSE
33206,871101,871101,FALSE
33207,33202,33202,FALSE
33208,212101,212101,FALSE
33209,903101,903101,FALSE
33210,831201,831201,FALSE
33211,214301,214301,FALSE
33212,133101,133101,FALSE
33213,414701,414701,FALSE
33214,131203,131203,FALSE
33215,873201,873201,FALSE
33216,612401,612401,FALSE
33217,214201,214201,FALSE
33218,27201,27201,FALSE
33219,416104,416104,FALSE
33220,28302,28302,FALSE
33221,301201,301201,FALSE
33222,25201,25201,FALSE
33223,301104,301104,FALSE
33224,701501,624401,TRUE
33225,154105,154105,FALSE
33226,29101,29101,FALSE
33227,13202,13202,FALSE
33228,621402,621402,FALSE
33229,615301,615301,FALSE
33230,821201,821201,FALSE
33231,23201,23201,FALSE
33232,522202,522202,FALSE
33233,213001,213001,FALSE
33234,703201,703201,FALSE
33235,12101,12101,FALSE
33236,901301,901301,FALSE
33237,521201,521201,FALSE
33238,301109,301109,FALSE
33239,701201,701201,FALSE
33240,155103,155103,FALSE
33241,213001,213001,FALSE
33242,532401,512301,TRUE
33243,511502,511502,FALSE
33244,25101,25101,FALSE
33245,301004,301004,FALSE
33246,131201,131201,FALSE
33247,822101,822101,FALSE
33248,14201,14201,FALSE
33249,621201,621201,FALSE
33250,29501,29501,FALSE
33251,301109,301109,FALSE
33252,307601,307601,FALSE
33253,13305,13305,FALSE
33254,306401,306401,FALSE
33255,852401,852401,FALSE
33256,11102,11102,FALSE
33257,414101,414101,FALSE
33258,154105,154105,FALSE
33259,132002,132002,FALSE
33260,25101,25101,FALSE
33261,23101,23101,FALSE
33262,812401,812401,FALSE
33263,416302,416302,FALSE
33264,301401,301401,FALSE
33265,240301,240301,FALSE
33266,416203,416203,FALSE
33267,904201,904201,FALSE
33268,306401,306401,FALSE
33269,531201,531201,FALSE
33270,561501,561501,FALSE
33271,122201,122201,FALSE
33272,140201,140201,FALSE
33273,812102,812102,FALSE
33274,873101,873101,FALSE
33275,136002,136002,FALSE
33276,158402,158402,FALSE
33277,213001,213001,FALSE
33278,532401,532401,FALSE
33279,28203,28203,FALSE
33280,621301,621301,FALSE
33281,231201,231201,FALSE
33282,852201,852201,FALSE
33283,122201,122201,FALSE
33284,884101,884101,FALSE
33285,32401,32401,FALSE
33286,561301,561301,FALSE
33287,701602,701602,FALSE
33288,110105,110105,FALSE
33289,301105,301105,FALSE
33290,301113,301113,FALSE
33291,154101,154101,FALSE
33292,826301,826301,FALSE
33293,511101,511101,FALSE
33294,28402,28402,FALSE
33295,155203,155203,FALSE
33296,12201,12201,FALSE
33297,31401,31401,FALSE
33298,621403,621403,FALSE
33299,31501,31501,FALSE
33300,154101,154101,FALSE
33301,832101,832101,FALSE
33302,414102,414102,FALSE
33303,863101,863101,FALSE
33304,612201,612201,FALSE
33305,561501,561501,FALSE
33306,701401,701401,FALSE
33307,231101,231101,FALSE
33308,121105,121105,FALSE
33309,133201,133201,FALSE
33310,140306,140306,FALSE
33311,531401,531401,FALSE
33312,413202,413202,FALSE
33313,826401,826401,FALSE
33314,511301,511301,FALSE
33315,542001,542001,FALSE
33316,306201,306201,FALSE
33317,122201,122201,FALSE
33318,25101,25101,FALSE
33319,307301,307301,FALSE
33320,214501,214501,FALSE
33321,512102,512102,FALSE
33322,133201,411104,TRUE
33323,411102,411102,FALSE
33324,305001,305001,FALSE
33325,26102,26102,FALSE
33326,213001,213001,FALSE
33327,134101,134101,FALSE
33328,306101,306101,FALSE
33329,512201,512201,FALSE
33330,414102,414102,FALSE
33331,23301,23301,FALSE
33332,705101,705101,FALSE
33333,301103,301103,FALSE
33334,416102,416102,FALSE
33335,133201,133201,FALSE
33336,303001,303001,FALSE
33337,140205,140205,FALSE
33338,701201,701201,FALSE
33339,140304,140304,FALSE
33340,416101,416101,FALSE
33341,705101,705101,FALSE
33342,901201,901201,FALSE
33343,306902,306902,FALSE
33344,306401,306401,FALSE
33345,864301,864301,FALSE
33346,25401,25401,FALSE
33347,134401,134401,FALSE
33348,812301,812301,FALSE
33349,214501,214501,FALSE
33350,412002,412002,FALSE
33351,32302,32302,FALSE
33352,306901,306901,FALSE
33353,110202,110202,FALSE
33354,822301,822301,FALSE
33355,301106,301106,FALSE
33356,303001,303001,FALSE
33357,155103,155103,FALSE
33358,706001,706001,FALSE
33359,22201,23301,TRUE
33360,13202,13202,FALSE
33361,861301,861301,FALSE
33362,306501,306501,FALSE
33363,32501,32501,FALSE
33364,851101,851101,FALSE
33365,902101,902101,FALSE
33366,32301,32301,FALSE
33367,701601,701601,FALSE
33368,864301,864301,FALSE
33369,231501,231501,FALSE
33370,31201,31201,FALSE
33371,612501,612501,FALSE
33372,307601,307601,FALSE
33373,411103,411103,FALSE
33374,155102,155102,FALSE
33375,29202,29202,FALSE
33376,140502,140502,FALSE
33377,416101,416101,FALSE
33378,132002,132002,FALSE
33379,884101,884101,FALSE
33380,416601,416601,FALSE
33381,884101,884101,FALSE
33382,110203,110203,FALSE
33383,705101,705101,FALSE
33384,151201,151201,FALSE
33385,240101,240101,FALSE
33386,412003,412003,FALSE
33387,134301,134301,FALSE
33388,817101,817101,FALSE
33389,250301,250301,FALSE
33390,561301,561301,FALSE
33391,614001,614001,FALSE
33392,417201,417201,FALSE
33393,31201,31201,FALSE
33394,617101,617101,FALSE
33395,702401,702401,FALSE
33396,240101,240101,FALSE
33397,22202,22202,FALSE
33398,901101,901101,FALSE
33399,32401,32401,FALSE
33400,512201,512201,FALSE
33401,250301,250301,FALSE
33402,154105,154105,FALSE
33403,531101,531101,FALSE
33404,532301,532301,FALSE
33405,701601,701601,FALSE
33406,140501,140501,FALSE
33407,531601,531601,FALSE
33408,532101,532101,FALSE
33409,883101,883101,FALSE
33410,306601,306601,FALSE
33411,12201,12201,FALSE
33412,151102,151102,FALSE
33413,140305,140305,FALSE
33414,622304,622304,FALSE
33415,531701,531701,FALSE
33416,812101,812101,FALSE
33417,140501,140501,FALSE
33418,154101,154101,FALSE
33419,151101,151101,FALSE
33420,155302,155302,FALSE
33421,411104,411104,FALSE
33422,214102,214102,FALSE
33423,420202,28401,TRUE
33424,156101,156101,FALSE
33425,231301,231301,FALSE
33426,121104,121104,FALSE
33427,140304,140304,FALSE
33428,158401,158401,FALSE
33429,157101,157101,FALSE
33430,821101,821101,FALSE
33431,306904,306904,FALSE
33432,140502,140502,FALSE
33433,822101,822101,FALSE
33434,24101,24101,FALSE
33435,531101,531101,FALSE
33436,153201,153201,FALSE
33437,812102,812102,FALSE
33438,134101,134101,FALSE
33439,13201,13201,FALSE
33440,133101,133101,FALSE
33441,416101,416101,FALSE
33442,871201,871201,FALSE
33443,25301,25301,FALSE
33444,151301,151301,FALSE
33445,901301,901301,FALSE
33446,831301,831301,FALSE
33447,21001,21001,FALSE
33448,26301,26301,FALSE
33449,140503,412003,TRUE
33450,621401,621401,FALSE
33451,122106,122106,FALSE
33452,411103,411103,FALSE
33453,110105,110105,FALSE
33454,873101,873101,FALSE
33455,212301,212301,FALSE
33456,615501,615501,FALSE
33457,131201,131201,FALSE
33458,853201,853201,FALSE
33459,132004,132004,FALSE
33460,301109,301109,FALSE
33461,705101,705101,FALSE
33462,31201,31201,FALSE
33463,153301,153301,FALSE
33464,511302,511302,FALSE
33465,705101,705101,FALSE
33466,12201,12201,FALSE
33467,561101,561101,FALSE
33468,415504,415504,FALSE
33469,832101,832101,FALSE
33470,121201,121201,FALSE
33471,33201,33201,FALSE
33472,611001,611001,FALSE
33473,121201,121201,FALSE
33474,621201,621201,FALSE
33475,414102,414102,FALSE
33476,24101,24101,FALSE
33477,214201,214201,FALSE
33478,873501,873501,FALSE
33479,23101,23101,FALSE
33480,25101,25101,FALSE
33481,624301,624301,FALSE
33482,852101,852101,FALSE
33483,872301,872301,FALSE
33484,32501,32501,FALSE
33485,541201,541201,FALSE
33486,154201,154201,FALSE
33487,703101,703101,FALSE
33488,416104,416104,FALSE
33489,624301,624301,FALSE
33490,901501,901501,FALSE
33491,140204,140204,FALSE
33492,851101,851101,FALSE
33493,16301,16301,FALSE
33494,901201,901201,FALSE
33495,841201,841201,FALSE
33496,231301,231301,FALSE
33497,13501,13501,FALSE
33498,28204,28204,FALSE
33499,831301,831301,FALSE
33500,133202,133202,FALSE
33501,307401,307401,FALSE
33502,826101,826101,FALSE
33503,305001,305001,FALSE
33504,31501,31501,FALSE
33505,153106,153106,FALSE
33506,851201,851201,FALSE
33507,306903,306903,FALSE
33508,222001,222001,FALSE
33509,413201,413201,FALSE
33510,155103,155103,FALSE
33511,12301,12301,FALSE
33512,140602,140602,FALSE
33513,151301,151301,FALSE
33514,615601,615601,FALSE
33515,420301,420301,FALSE
33516,624201,624201,FALSE
33517,415301,415301,FALSE
33518,882101,882101,FALSE
33519,212901,212901,FALSE
33520,154103,154103,FALSE
33521,703201,703201,FALSE
33522,852201,852201,FALSE
33523,305001,305001,FALSE
33524,411102,411102,FALSE
33525,861101,861101,FALSE
33526,154101,154101,FALSE
33527,140304,140304,FALSE
33528,301105,301105,FALSE
33529,28401,28401,FALSE
33530,22202,22202,FALSE
33531,153203,153203,FALSE
33532,852201,852201,FALSE
33533,121106,121106,FALSE
33534,562401,562401,FALSE
33535,133301,133301,FALSE
33536,32301,32301,FALSE
33537,33201,33201,FALSE
33538,121106,121106,FALSE
33539,24301,24301,FALSE
33540,250301,250301,FALSE
33541,411201,411201,FALSE
33542,151301,151301,FALSE
33543,301112,301112,FALSE
33544,121105,121105,FALSE
33545,25301,25301,FALSE
33546,834001,834001,FALSE
33547,27101,27101,FALSE
33548,413201,413201,FALSE
33549,301108,301108,FALSE
33550,140204,140204,FALSE
33551,873101,873101,FALSE
33552,140502,140502,FALSE
33553,122104,122104,FALSE
33554,140304,140304,FALSE
33555,32302,32302,FALSE
33556,561601,561601,FALSE
33557,622201,622201,FALSE
33558,12402,12402,FALSE
33559,703101,703101,FALSE
33560,110101,110101,FALSE
33561,110105,110105,FALSE
33562,511201,511201,FALSE
33563,621402,31301,TRUE
33564,153106,153106,FALSE
33565,213001,213001,FALSE
33566,27101,27101,FALSE
33567,532301,532301,FALSE
33568,151107,151107,FALSE
33569,550201,550201,FALSE
33570,32401,32401,FALSE
33571,833001,833001,FALSE
33572,153301,153301,FALSE
33573,26301,26301,FALSE
33574,214102,214102,FALSE
33575,24203,24203,FALSE
33576,512301,512301,FALSE
33577,29903,29903,FALSE
33578,140101,140101,FALSE
33579,12101,12101,FALSE
33580,817301,817301,FALSE
33581,24101,24101,FALSE
33582,214401,214401,FALSE
33583,29303,29303,FALSE
33584,134303,134303,FALSE
33585,511502,511502,FALSE
33586,153201,153201,FALSE
33587,154104,154104,FALSE
33588,416601,416601,FALSE
33589,214301,214301,FALSE
33590,133901,133901,FALSE
33591,23301,23301,FALSE
33592,135001,135001,FALSE
33593,705101,705101,FALSE
33594,904101,904101,FALSE
33595,562101,562101,FALSE
33596,836001,836001,FALSE
33597,414703,414703,FALSE
33598,306901,306901,FALSE
33599,414301,414301,FALSE
33600,826101,826101,FALSE
33601,26401,26401,FALSE
33602,301401,301401,FALSE
33603,155103,155103,FALSE
33604,231401,231401,FALSE
33605,414303,414303,FALSE
33606,414601,414601,FALSE
33607,133205,133205,FALSE
33608,864201,864201,FALSE
33609,212901,212901,FALSE
33610,136001,136001,FALSE
33611,154104,154104,FALSE
33612,701602,701602,FALSE
33613,16101,16101,FALSE
33614,416105,416105,FALSE
33615,414602,414602,FALSE
33616,215105,215105,FALSE
33617,511101,511101,FALSE
33618,140305,140305,FALSE
33619,420202,420202,FALSE
33620,861101,861101,FALSE
33621,155306,155306,FALSE
33622,151107,151107,FALSE
33623,415504,415504,FALSE
33624,621402,621402,FALSE
33625,872201,872201,FALSE
33626,812101,812101,FALSE
33627,624301,624301,FALSE
33628,121201,121201,FALSE
33629,301108,301108,FALSE
33630,23201,23201,FALSE
33631,415404,415404,FALSE
33632,852101,852101,FALSE
33633,612201,612201,FALSE
33634,110102,110102,FALSE
33635,416401,416401,FALSE
33636,881101,881101,FALSE
33637,305001,305001,FALSE
33638,415201,415201,FALSE
33639,416204,416204,FALSE
33640,140204,140204,FALSE
33641,812101,812101,FALSE
33642,22201,231201,TRUE
33643,852201,852201,FALSE
33644,413202,413202,FALSE
33645,417201,417201,FALSE
33646,155106,155106,FALSE
33647,621203,621201,TRUE
33648,301104,301104,FALSE
33649,14103,416102,TRUE
33650,621201,621201,FALSE
33651,415301,415301,FALSE
33652,140501,140501,FALSE
33653,306301,306301,FALSE
33654,835201,835201,FALSE
33655,301201,301201,FALSE
33656,33201,33201,FALSE
33657,561501,561501,FALSE
33658,110201,110201,FALSE
33659,414101,414101,FALSE
33660,155103,155103,FALSE
33661,303002,303002,FALSE
33662,561201,561201,FALSE
33663,140304,140304,FALSE
33664,25201,25201,FALSE
33665,621101,621101,FALSE
33666,134301,134301,FALSE
33667,901501,901501,FALSE
33668,151105,151105,FALSE
33669,904101,904101,FALSE
33670,301102,301102,FALSE
33671,885902,885902,FALSE
33672,531601,531601,FALSE
33673,231401,231401,FALSE
33674,155103,155103,FALSE
33675,301113,301113,FALSE
33676,416103,416103,FALSE
33677,13204,13204,FALSE
33678,13203,13203,FALSE
33679,222001,222001,FALSE
33680,621901,621901,FALSE
33681,24301,24301,FALSE
33682,416104,416104,FALSE
33683,414702,414702,FALSE
33684,417201,417201,FALSE
33685,23101,23101,FALSE
33686,110105,110105,FALSE
33687,825201,825201,FALSE
33688,140304,140304,FALSE
33689,862101,862101,FALSE
33690,411301,411301,FALSE
33691,212101,212101,FALSE
33692,24203,24203,FALSE
33693,561501,561501,FALSE
33694,31201,31201,FALSE
33695,612501,612501,FALSE
33696,532101,532101,FALSE
33697,133205,133205,FALSE
33698,562401,562401,FALSE
33699,532301,532301,FALSE
33700,881201,881201,FALSE
33701,414301,414301,FALSE
33702,13401,13401,FALSE
33703,31501,31501,FALSE
33704,214301,214301,FALSE
33705,416105,416105,FALSE
33706,214101,214101,FALSE
33707,13203,13203,FALSE
33708,701301,701301,FALSE
33709,862201,862201,FALSE
33710,414303,414303,FALSE
33711,121106,121106,FALSE
33712,701101,701101,FALSE
33713,414703,414703,FALSE
33714,157101,157101,FALSE
33715,702701,702701,FALSE
33716,511401,511401,FALSE
33717,121101,121101,FALSE
33718,511101,511101,FALSE
33719,140306,140306,FALSE
33720,121105,121105,FALSE
33721,811301,811301,FALSE
33722,511501,511501,FALSE
33723,155301,155301,FALSE
33724,31501,31501,FALSE
33725,32302,32302,FALSE
33726,413102,413102,FALSE
33727,301101,301101,FALSE
33728,621201,621201,FALSE
33729,24301,24301,FALSE
33730,133201,133201,FALSE
33731,110101,110101,FALSE
33732,306101,306101,FALSE
33733,901501,901501,FALSE
33734,562401,562401,FALSE
33735,531201,531201,FALSE
33736,420401,420401,FALSE
33737,811201,811201,FALSE
33738,532101,532101,FALSE
33739,882301,882301,FALSE
33740,416301,416301,FALSE
33741,621403,621403,FALSE
33742,134302,134302,FALSE
33743,122201,122201,FALSE
33744,28202,28202,FALSE
33745,416102,416102,FALSE
33746,26301,26301,FALSE
33747,616101,616101,FALSE
33748,306201,306201,FALSE
33749,122106,122106,FALSE
33750,153103,153103,FALSE
33751,411104,411104,FALSE
33752,883201,883201,FALSE
33753,883101,883101,FALSE
33754,301301,301301,FALSE
33755,701101,701101,FALSE
33756,621203,621203,FALSE
33757,301107,301107,FALSE
33758,16201,16201,FALSE
33759,616201,616201,FALSE
33760,612201,612201,FALSE
33761,33201,33201,FALSE
33762,110103,110103,FALSE
33763,122101,122101,FALSE
33764,155501,155501,FALSE
33765,26103,26103,FALSE
33766,412003,412003,FALSE
33767,872201,872201,FALSE
33768,411104,411104,FALSE
33769,134102,134102,FALSE
33770,411104,411104,FALSE
33771,307601,307601,FALSE
33772,158401,158401,FALSE
33773,522201,522201,FALSE
33774,121102,121102,FALSE
33775,701101,701101,FALSE
33776,705201,705201,FALSE
33777,240201,240201,FALSE
33778,240201,240201,FALSE
33779,301401,301401,FALSE
33780,852401,852401,FALSE
33781,862101,862101,FALSE
33782,413101,413101,FALSE
33783,414102,414102,FALSE
33784,122106,122106,FALSE
33785,122301,122301,FALSE
33786,301105,301105,FALSE
33787,13501,13501,FALSE
33788,415202,415202,FALSE
33789,885201,885201,FALSE
33790,702101,702101,FALSE
33791,420101,420101,FALSE
33792,121101,121101,FALSE
33793,415404,415404,FALSE
33794,702401,702401,FALSE
33795,12301,12301,FALSE
33796,415404,415404,FALSE
33797,16301,16301,FALSE
33798,613001,613001,FALSE
33799,122201,122201,FALSE
33800,301401,301401,FALSE
33801,524001,524001,FALSE
33802,885902,826301,TRUE
33803,23101,23101,FALSE
33804,612201,612201,FALSE
33805,156201,156201,FALSE
33806,159103,159103,FALSE
33807,27201,27201,FALSE
33808,133101,133101,FALSE
33809,154105,154105,FALSE
33810,306101,306101,FALSE
33811,13201,13201,FALSE
33812,413201,413201,FALSE
33813,31401,31401,FALSE
33814,122201,122201,FALSE
33815,701602,701602,FALSE
33816,863201,863201,FALSE
33817,532401,532401,FALSE
33818,621402,621402,FALSE
33819,541301,541301,FALSE
33820,231501,231501,FALSE
33821,863201,863201,FALSE
33822,624301,624301,FALSE
33823,901201,901201,FALSE
33824,132004,132004,FALSE
33825,29201,29201,FALSE
33826,301104,301104,FALSE
33827,414501,414501,FALSE
33828,122102,122102,FALSE
33829,561601,561601,FALSE
33830,415201,415201,FALSE
33831,904101,904101,FALSE
33832,852201,852201,FALSE
33833,140201,140201,FALSE
33834,414303,414303,FALSE
33835,702701,702701,FALSE
33836,134401,134401,FALSE
33837,612301,612301,FALSE
33838,151105,151105,FALSE
33839,155303,155303,FALSE
33840,612401,612401,FALSE
33841,904101,904101,FALSE
33842,411201,411201,FALSE
33843,306201,306201,FALSE
33844,140304,140304,FALSE
33845,416203,416203,FALSE
33846,414502,414502,FALSE
33847,133201,133201,FALSE
33848,306601,306601,FALSE
33849,155302,155302,FALSE
33850,29401,29401,FALSE
33851,301401,301401,FALSE
33852,826301,826301,FALSE
33853,411102,411102,FALSE
33854,110101,110101,FALSE
33855,140304,140304,FALSE
33856,862301,862301,FALSE
33857,414101,414101,FALSE
33858,29202,29202,FALSE
33859,512201,512201,FALSE
33860,420202,420202,FALSE
33861,511502,511502,FALSE
33862,817101,852101,TRUE
33863,904101,904101,FALSE
33864,301111,301111,FALSE
33865,28203,28203,FALSE
33866,531201,531201,FALSE
33867,121105,121105,FALSE
33868,624401,624401,FALSE
33869,411103,411103,FALSE
33870,301201,301201,FALSE
33871,301201,301201,FALSE
33872,862301,862301,FALSE
33873,134101,134101,FALSE
33874,702401,702401,FALSE
33875,901401,901401,FALSE
33876,701401,701401,FALSE
33877,524001,524001,FALSE
33878,157101,157101,FALSE
33879,302001,702501,TRUE
33880,416301,416301,FALSE
33881,420301,420301,FALSE
33882,701401,701401,FALSE
33883,301111,301111,FALSE
33884,613001,613001,FALSE
33885,416301,416301,FALSE
33886,621203,621203,FALSE
33887,28202,28202,FALSE
33888,11201,11201,FALSE
33889,29101,29101,FALSE
33890,32301,32301,FALSE
33891,883101,883101,FALSE
33892,412001,412001,FALSE
33893,306904,306904,FALSE
33894,861201,861201,FALSE
33895,414401,414401,FALSE
33896,851101,821101,TRUE
33897,153103,153103,FALSE
33898,852201,852201,FALSE
33899,140602,140602,FALSE
33900,622201,622201,FALSE
33901,511501,511501,FALSE
33902,306101,306101,FALSE
33903,28204,28204,FALSE
33904,12101,12101,FALSE
33905,21001,21001,FALSE
33906,702601,702601,FALSE
33907,835101,835101,FALSE
33908,702301,702301,FALSE
33909,832201,832201,FALSE
33910,821101,821101,FALSE
33911,25402,25402,FALSE
33912,511502,511502,FALSE
33913,512102,512102,FALSE
33914,811301,811301,FALSE
33915,232901,232901,FALSE
33916,140305,140305,FALSE
33917,615203,615203,FALSE
33918,811601,811601,FALSE
33919,621101,621101,FALSE
33920,621101,621101,FALSE
33921,411104,411104,FALSE
33922,531301,531301,FALSE
33923,232101,232101,FALSE
33924,25402,25402,FALSE
33925,531301,531301,FALSE
33926,413101,413101,FALSE
33927,301109,301109,FALSE
33928,140501,140501,FALSE
33929,417201,417201,FALSE
33930,523001,523001,FALSE
33931,416104,416104,FALSE
33932,133101,133101,FALSE
33933,122103,122103,FALSE
33934,864201,864201,FALSE
33935,817201,817201,FALSE
33936,816103,816103,FALSE
33937,110101,110101,FALSE
33938,621403,621403,FALSE
33939,531601,531601,FALSE
33940,29201,29201,FALSE
33941,155106,155106,FALSE
33942,25402,25402,FALSE
33943,301110,301110,FALSE
33944,301110,301110,FALSE
33945,706001,706001,FALSE
33946,701101,701101,FALSE
33947,411201,411201,FALSE
33948,131203,131203,FALSE
33949,26101,26101,FALSE
33950,612101,612101,FALSE
33951,416203,416203,FALSE
33952,861301,861301,FALSE
33953,531101,531101,FALSE
33954,131201,131201,FALSE
33955,140304,140304,FALSE
33956,26401,26401,FALSE
33957,621102,621102,FALSE
33958,301109,301109,FALSE
33959,901201,901201,FALSE
33960,133205,133205,FALSE
33961,561301,561301,FALSE
33962,861101,861101,FALSE
33963,140101,140101,FALSE
33964,613001,613001,FALSE
33965,140301,140301,FALSE
33966,902201,902201,FALSE
33967,135001,135001,FALSE
33968,306701,306701,FALSE
33969,155302,155302,FALSE
33970,411104,411104,FALSE
33971,140205,140205,FALSE
33972,306701,306701,FALSE
33973,863401,863401,FALSE
33974,31101,31101,FALSE
33975,814001,814001,FALSE
33976,415504,415504,FALSE
33977,831301,831301,FALSE
33978,522202,522202,FALSE
33979,414703,414703,FALSE
33980,29902,29902,FALSE
33981,122301,122301,FALSE
33982,825101,825101,FALSE
33983,305001,305001,FALSE
33984,301112,301112,FALSE
33985,414303,414303,FALSE
33986,212201,212201,FALSE
33987,863201,863201,FALSE
33988,110103,110103,FALSE
33989,615101,615101,FALSE
33990,415404,415404,FALSE
33991,155103,155103,FALSE
33992,702201,702201,FALSE
33993,155305,155305,FALSE
33994,861301,861301,FALSE
33995,512201,512201,FALSE
33996,140301,140301,FALSE
33997,31102,31102,FALSE
33998,16101,16101,FALSE
33999,904101,904101,FALSE
34000,26301,26301,FALSE
34001,861201,861201,FALSE
34002,121103,121103,FALSE
34003,212301,212301,FALSE
34004,302001,302001,FALSE
34005,621201,621201,FALSE
34006,624401,624401,FALSE
34007,231401,231401,FALSE
34008,414102,414102,FALSE
34009,902101,902101,FALSE
34010,811301,811301,FALSE
34011,415201,415201,FALSE
34012,705902,705902,FALSE
34013,561501,561501,FALSE
34014,415201,415201,FALSE
34015,131101,131101,FALSE
34016,852101,852101,FALSE
34017,13701,13701,FALSE
34018,416103,416103,FALSE
34019,132002,132002,FALSE
34020,16101,16101,FALSE
34021,701701,701701,FALSE
34022,231501,231501,FALSE
34023,22201,22201,FALSE
34024,122301,213001,TRUE
34025,411104,411104,FALSE
34026,811301,811301,FALSE
34027,151102,151102,FALSE
34028,873401,873401,FALSE
34029,140306,140306,FALSE
34030,511501,511501,FALSE
34031,122301,122301,FALSE
34032,813101,813101,FALSE
34033,250201,250201,FALSE
34034,153101,153101,FALSE
34035,416501,416501,FALSE
34036,817301,817301,FALSE
34037,155305,155305,FALSE
34038,304003,304003,FALSE
34039,15201,15201,FALSE
34040,411301,411301,FALSE
34041,413202,413202,FALSE
34042,862301,862301,FALSE
34043,416102,416102,FALSE
34044,152201,152201,FALSE
34045,621201,621201,FALSE
34046,15101,15101,FALSE
34047,615501,615501,FALSE
34048,702301,862301,TRUE
34049,873401,873401,FALSE
34050,702501,702501,FALSE
34051,532101,532101,FALSE
34052,812201,812201,FALSE
34053,140101,140101,FALSE
34054,250301,250301,FALSE
34055,615101,615101,FALSE
34056,134102,134102,FALSE
34057,133204,133204,FALSE
34058,531201,531201,FALSE
34059,901201,901201,FALSE
34060,901301,901301,FALSE
34061,29901,29901,FALSE
34062,621201,621201,FALSE
34063,122105,122105,FALSE
34064,26101,26101,FALSE
34065,155401,155401,FALSE
34066,32101,32101,FALSE
34067,134102,134102,FALSE
34068,31301,31301,FALSE
34069,621401,621401,FALSE
34070,133302,133302,FALSE
34071,240101,240101,FALSE
34072,140207,151107,TRUE
34073,122103,122103,FALSE
34074,864301,864301,FALSE
34075,531101,531101,FALSE
