idx,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,sq11,sq12,sq13,sq14,sq15,sq16,kq1_1,kq1_2,kq2_1,kq2_2,kq3_1,kq3_2,kq4_1,kq4_2,kq5_1,kq5_2,kq6_1,kq6_2,kq7_1,kq7_2,kq8_1,kq8_2,kq9_1,kq9_2,kq10_1,kq10_2,kq11_1,kq11_2,kq12_1,kq12_2,kq13_1,kq13_2,kq14_1,kq14_2,kq15_1,kq15_2,kq16_1,kq16_2,kq17_1,kq17_2,kq18_1,kq18_2,kq19_1,kq19_2,kq20_1,kq20_2,kq21_1,kq21_2,kq22_1,kq22_2,kq23_1,kq23_2,kq24_1,kq24_2,kq25_1,kq25_2,kq26_1,kq26_2,kq27_1,kq27_2,kq28_1,kq28_2,kq29_1,kq29_2,kq30_1,kq30_2,kq31_1,kq31_2,kq32_1,kq32_2,kq33_1,kq33_2,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq19,bq20,bq21_1,bq21_2,bq21_3,bq25,bq26,bq27,bq28,bq28_1,bq28_2,bq29,bq30,bq31_1,bq31_2,bq31_3,knowcode,text_response,bef_job,able_job,major,description,bq6_mark,bq12_2_mark,bq12_3_mark,bq12_4_mark
26786,3,3,4,2,3,3,4,4,4,3,3,4,3,2,1,2,1,0,1,0,1,0,1,0,2,2,1,0,3,3,1,0,1,0,3,3,1,0,1,0,3,3,1,0,2,4,4,4,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,3,3,1,0,3,1,4,2,2,0,3.0,1.0,1,2,1.0,4.0,1.0,3.0,3,1,3,4.0,3,4,2,3,3,3,2,4,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2,3,2.0,1.0,38,2.0,1,1,6,1,48.0,2700,2300,0,852401,점점 기계화 갈수,전기부품 대리점 운영,0,기계,고무·플라스틱 제품 조립원 고무·플라스틱 제품 조립원,1,0,0,0
26787,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,3,3,3,4,3,4,3,4,4,5,4,3,1,0,1,0,1,0,1,0,3,1,1,0,3,4,2,3,1,0,1,0,1,0,3,4,2,1,1,0,2,3,2,3,5,7,4,6,2,3,4,6,3,4,1,3,5,7,2,3,3,4,4,5,2,3,18,4,2,2,1,3,5.0,2.0,4,3,2.0,3.0,3.0,3.0,2,2,2,2.0,3,4,2,2,2,2,1,1,1,3,5,4,3,3,3,4,2,2,2,2,2,1,2,2,1,2,3.0,2,2,2.0,1.0,39,2.0,1,4,6,2,50.0,3000,1500,0,416901,방송 영화 무술 기초교육,0,0,토목,스턴트맨,0,0,0,0
26788,3,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,1,0,2,2,1,0,1,0,3,4,4,4,3,4,3,3,1,0,1,0,1,0,1,0,1,0,3,2,1,0,1,0,1,0,2,4,4,5,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,4,1,3,2,3,1,0,1,0,4,4,1,0,9,1,2,1,2,0,3.0,2.0,3,3,3.0,3.0,3.0,4.0,3,3,4,4.0,4,4,3,4,4,4,4,3,4,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2.0,4,4,4.0,2.0,45,2.0,1,1,6,1,40.0,2600,1800,0,531201,한식조리사 인구 감소,판매직,0,거절,한식 조리사(일반 음식점) 한식 조리사(일반 음식점),0,0,0,0
26789,3,3,3,3,4,3,4,3,3,2,3,4,3,2,1,2,2,2,1,0,1,0,1,0,2,2,1,0,1,0,1,0,2,2,1,0,1,0,1,0,3,3,2,3,2,2,2,2,1,0,2,3,1,0,1,0,2,2,2,3,3,3,2,3,2,2,1,0,1,4,1,3,4,2,1,0,3,4,2,2,1,0,3,1,6,2,1,2,2.0,2.0,3,4,3.0,4.0,3.0,3.0,4,3,4,2.0,3,4,3,3,2,2,2,1,1,3,2,2,2,2,2,3,1,1,2,2,2,1,2,2,2,2,2.0,2,2,3.0,1.0,47,2.0,1,1,6,1,40.0,8600,4600,0,821201,안전교육 프로그램 도입 업무 효율 증대 기계 장비 도입,0,0,문과,금속가공 기계 조작원 금속가공관련조작원,0,0,0,0
26790,3,3,4,2,4,3,3,3,3,2,4,3,4,4,1,2,1,0,2,3,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,4,5,2,3,1,0,2,2,1,0,15,2,5,2,1,4,3.0,2.0,3,2,2.0,4.0,3.0,4.0,3,3,4,5.0,4,2,3,3,3,3,3,3,3,2,2,3,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2.0,4,3,4.0,2.0,44,2.0,1,1,6,1,40.0,2300,1800,0,541201,직무훈련,0,0,문,청원경찰 청원경찰,1,0,0,0
26791,4,5,4,3,4,4,5,5,5,5,4,5,3,3,3,3,2,4,4,5,3,4,2,4,4,5,3,4,1,0,1,0,1,0,1,0,2,4,1,0,1,0,2,5,1,0,1,0,1,0,1,0,3,4,2,4,1,0,1,0,2,4,4,5,5,6,2,2,2,3,1,3,3,4,2,3,2,5,5,5,1,0,19,1,2,2,1,2,4.0,5.0,4,3,2.0,4.0,4.0,2.0,2,2,4,4.0,4,3,3,4,4,3,4,2,4,5,4,4,4,1,1,4,2,1,1,2,2,2,2,1,2,2,3.0,2,1,1.0,2.0,26,4.0,1,1,6,1,52.0,3200,2500,0,24404,문서작업 프로그램 영문서신 공문 작성 업무 프로세스 파악등 참가자 관리 프로그램 변화,0,0,문화관광과,행사기획자,0,0,0,0
26792,4,4,3,1,2,2,2,4,3,2,3,4,3,2,2,2,1,0,1,0,1,0,2,3,2,3,1,0,2,3,1,0,2,2,2,3,2,3,1,0,2,3,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,1,0,2,3,1,4,1,3,1,0,1,0,2,2,2,2,1,0,19,4,1,2,2,0,3.0,2.0,2,2,3.0,3.0,2.0,3.0,2,3,3,3.0,2,2,3,3,3,2,3,3,3,2,2,3,3,2,3,2,1,1,1,1,2,2,1,1,1,3,2.0,2,3,3.0,2.0,58,2.0,2,1,6,0,36.0,0,0,2000,863401,디자인 수선,양장점,0,문,의복·가죽·모피 수선원 의복·가죽·모피 수선원,1,1,1,1
26793,5,2,2,5,4,4,4,5,3,3,4,4,5,3,1,1,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,4,5,5,6,2,3,3,5,5,7,1,4,2,2,1,0,1,0,1,0,1,0,1,0,16,5,4,2,2,0,5.0,7.0,5,5,4.0,3.0,3.0,4.0,4,3,3,4.0,4,2,4,4,5,5,5,4,3,3,4,4,2,2,2,3,2,2,2,2,2,2,2,2,2,1,3.0,2,4,4.0,1.0,44,4.0,1,1,6,1,45.0,5000,0,0,211101,공란,0,0,공연예술,대학 교수 대학 교수,0,0,0,0
26794,4,3,4,3,4,3,3,4,3,3,4,5,4,4,3,5,3,3,4,4,2,3,3,4,4,6,3,4,1,0,1,0,3,4,3,5,2,3,1,0,3,3,3,5,3,4,5,4,3,4,3,3,3,4,2,4,1,0,2,2,4,5,4,4,4,4,1,0,2,2,1,3,1,0,2,4,3,4,4,4,1,0,15,2,3,1,1,2,3.0,5.0,4,4,3.0,4.0,4.0,3.0,4,3,4,4.0,3,3,4,4,3,4,4,4,4,3,4,4,5,2,2,3,2,2,1,1,1,1,2,1,1,2,4.0,3,4,2.0,1.0,51,5.0,1,1,6,1,48.0,6000,3000,0,155306,환경기사 분석기기사용법 소비자 환경인식 증가 대감,환경기술자,0,환경공학과,토양 기술자 및 연구원 토양 기술자 및 연구원,0,0,0,0
26795,4,5,5,4,5,5,4,5,5,4,5,4,5,5,5,5,5,5,4,5,5,5,4,6,5,7,3,4,4,6,1,0,5,6,5,6,4,5,2,3,5,7,2,3,2,3,1,0,1,0,5,5,4,5,1,0,4,6,5,7,4,5,4,5,3,4,3,4,1,4,1,3,5,5,5,5,4,5,5,5,3,4,7,4,1,1,1,5,6.0,4.0,5,4,4.0,5.0,5.0,2.0,4,3,3,3.0,4,1,5,3,4,5,5,5,6,2,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1.0,1,5,5.0,1.0,46,3.0,2,1,6,0,66.0,0,0,3600,307301,안경사면허증 검안 조립 판매 안과 수술,0,0,안경광학,안경사 안경사,0,1,1,1
26796,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,3,4,4,6,4,4,3,4,1,0,1,0,4,4,1,0,2,4,2,2,1,0,2,2,1,0,1,0,1,0,4,5,3,3,3,4,2,2,4,4,2,4,4,4,2,2,2,1,4,3,2,2,3,3,3,3,4,4,4,4,1,0,12,1,1,1,1,4,3.0,2.0,4,4,3.0,4.0,4.0,3.0,1,3,3,3.0,2,5,3,3,3,2,2,2,2,4,4,4,3,2,2,5,2,1,1,2,2,1,2,2,2,2,1.0,3,4,3.0,2.0,50,4.0,2,1,6,0,68.0,0,0,9000,611001,공인중개사자격증 운전면허증 실무연수 교육 임장활동 부동산 중개 전산 프로그램 업데이트 연수 교육 대기업 중개업 진출,"보험설꼐, 마트직원(자영업)",나이제한상 취직 어려움,법학,부동산중개인 부동산중개인,0,1,1,1
26797,3,3,3,3,3,2,3,2,4,3,3,3,3,4,3,3,1,0,2,2,1,0,1,0,3,2,1,0,1,0,1,0,3,4,3,4,1,0,1,0,4,4,1,0,4,4,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,3,3,1,0,1,4,1,3,1,0,1,0,1,0,3,4,1,0,5,1,3,1,2,0,5.0,5.0,3,3,3.0,3.0,3.0,3.0,3,3,3,4.0,3,4,4,3,3,3,3,3,2,2,1,2,3,2,1,3,1,2,1,2,2,2,2,2,2,2,4.0,2,2,3.0,1.0,32,4.0,1,1,6,1,43.0,3000,2700,0,155303,페기물처리기사 환경 대한 관심 사업 발전,0,0,에너지공학과,폐기물처리기술자 폐기물처리기술자,0,0,0,0
26798,4,4,3,3,4,4,4,3,4,4,4,4,3,4,2,3,3,4,2,2,2,2,4,6,4,5,1,0,2,2,1,0,3,3,2,2,1,0,1,0,2,2,2,2,1,0,1,0,1,0,1,0,2,2,1,0,1,0,3,3,3,3,3,3,1,0,1,0,1,4,1,3,1,0,3,4,4,5,3,4,2,2,10,1,2,2,1,1,2.0,2.0,2,2,3.0,3.0,3.0,3.0,2,2,3,3.0,3,4,2,2,5,5,4,5,5,4,4,4,3,4,4,5,2,2,2,2,2,2,2,2,2,1,3.0,3,2,2.0,1.0,34,2.0,1,3,6,2,45.0,3000,1800,0,615203,판매기법 지금,0,0,실업과,통신 기기·서비스 판매원,0,0,0,0
26799,4,4,5,4,4,3,3,3,3,4,5,3,3,3,2,3,3,4,4,5,1,0,1,0,1,0,4,4,1,0,1,0,4,3,1,0,1,0,1,0,2,2,3,4,2,2,2,2,1,0,3,3,2,1,4,4,1,0,3,3,4,4,3,3,3,4,1,0,1,4,1,3,3,3,3,3,3,5,3,4,1,0,15,2,4,2,1,3,4.0,5.0,3,4,4.0,3.0,5.0,2.0,4,3,3,4.0,4,4,1,3,3,2,4,3,2,4,4,2,4,1,1,3,2,1,1,2,1,1,2,2,2,2,3.0,1,2,2.0,1.0,28,4.0,1,1,6,1,55.0,3500,2500,0,250201,방공작전수행절차 규정 장비운용 장비 프로그램 개발 도입 방공 대체로 보직 이동 개편 현재 최소 인원 근무 이기 때문,0,군무원,리더십,위관급 장교 위관급 장교,0,0,0,0
26800,3,5,5,2,3,2,3,4,4,2,3,3,3,1,1,2,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,6,1,0,2,3,1,0,1,4,1,3,5,6,1,0,4,4,3,3,3,4,14,1,2,2,1,1,3.0,2.0,4,3,4.0,4.0,4.0,4.0,2,1,2,2.0,2,4,4,4,4,5,4,4,4,3,1,1,1,1,1,5,2,2,2,2,2,2,2,2,2,3,1.0,4,3,3.0,1.0,23,2.0,1,3,6,1,72.0,2000,1800,0,541201,직무교육 경기 침체,없다,0,이과,청원경찰 청원경찰,1,0,0,0
26801,5,3,4,1,4,4,4,3,5,2,4,5,5,4,3,5,5,5,5,4,5,3,5,6,5,3,1,0,3,1,1,0,5,4,1,0,5,3,1,0,1,0,5,5,1,0,1,0,1,0,5,4,5,3,1,0,1,0,1,0,4,4,5,5,5,5,1,0,1,4,1,3,1,0,3,4,5,5,5,5,3,2,3,1,2,2,1,1,4.0,4.0,4,4,4.0,4.0,4.0,3.0,2,3,2,5.0,3,2,3,4,3,3,5,3,3,3,4,4,3,2,1,3,1,1,1,1,1,1,2,1,2,2,3.0,2,3,5.0,1.0,30,4.0,1,1,6,1,48.0,2400,2000,0,24301,md프로그램 교육 상품 관리 변경 용법 단순 반복 업무 판매 촉진 방법 구상 때문 온라인 1인 쇼케스트,강사,판매. 영업직,디자인,상품 기획자 상품 기획자,0,0,0,0
26802,4,5,3,2,4,3,5,5,4,5,2,4,2,2,4,5,1,0,1,0,1,0,3,5,2,2,1,0,1,0,1,0,1,0,1,0,3,1,1,0,1,0,1,0,1,0,1,0,1,0,2,3,3,3,1,0,1,0,3,3,1,0,3,5,3,4,4,4,1,4,1,3,1,0,1,0,3,4,3,3,1,0,10,3,4,2,2,0,5.0,2.0,4,2,1.0,4.0,4.0,2.0,2,1,3,3.0,2,4,2,1,3,2,3,2,4,4,4,3,4,4,2,5,2,2,2,2,2,2,2,1,1,2,2.0,1,1,1.0,2.0,26,4.0,1,3,6,2,50.0,2160,2160,0,411104,방송 체제 증가 연출 작가 체제 화가 진행 방송 자체 인력 축소화 작가 수가 전문 프리뷰어가 생겨나고 자막만 전문적으로 쓰는 작가들이 생기고 sns 마케터 혹은 기획 직무들이 많이 생기고 있다,0,"마케터, 카피라이터, 디자이너, 연출",영어영문학과/언론정보학과,방송작가 방송작가,0,0,0,0
26803,5,4,4,3,4,3,4,4,5,5,5,5,4,5,5,5,2,3,4,5,2,2,1,0,5,5,1,0,1,0,1,0,5,6,1,0,4,5,1,0,1,0,5,7,1,0,1,0,1,0,5,6,5,6,3,5,1,0,2,3,3,5,4,5,5,6,1,0,1,4,1,3,1,0,2,3,3,5,4,5,1,0,13,1,2,2,1,6,5.0,5.0,4,4,5.0,5.0,5.0,3.0,4,4,4,4.0,4,2,4,4,2,5,5,2,6,3,4,2,2,3,1,2,2,1,2,1,1,1,1,2,2,2,4.0,1,1,1.0,1.0,28,5.0,1,1,6,1,50.0,4000,3000,0,134102,기초프로그래밍 python java 통계모델링 활용 지속 머신 러닝 러닝 알고리즘 개발 개선 활용 생활 영역 신규 서비스 런칭 이미지 인식 문제 해결 업계 과열 양상 진정 필요 영역,대학원생,"데이터 엔지니어, 서버/웹 프로그래머",사회학,빅데이터분석가 빅데이터분석가,0,0,0,0
26804,4,3,4,3,3,4,4,4,3,4,4,4,4,3,4,4,1,0,2,3,1,0,2,3,3,4,1,0,2,2,2,2,1,0,2,2,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,3,1,0,1,0,4,6,3,4,2,2,1,0,1,0,1,0,1,4,1,3,2,2,2,3,2,2,2,3,1,0,17,1,2,1,1,3,3.0,5.0,3,3,3.0,4.0,4.0,4.0,4,4,4,4.0,4,2,2,2,5,5,5,5,5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3.0,3,3,3.0,2.0,36,4.0,1,1,6,1,45.0,4100,3500,0,303002,한약사 진료상당 능력,0,0,한약학,한약사 한약사,0,0,0,0
26805,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,2,3,2,1,1,0,3,4,5,5,3,4,1,0,1,0,4,4,1,0,1,0,1,0,4,5,1,0,1,0,1,0,1,0,4,5,4,4,1,0,5,5,5,5,5,6,1,0,4,4,1,0,1,4,5,5,5,5,4,4,3,3,4,5,1,0,17,3,3,1,1,1,2.0,5.0,4,3,3.0,3.0,4.0,4.0,4,4,4,4.0,4,2,4,4,3,4,2,3,3,3,2,1,2,1,2,5,2,1,1,2,1,1,2,2,2,2,4.0,1,3,3.0,2.0,55,4.0,1,1,6,1,45.0,0,0,0,301109,의사면허증 새로운 기계도입시 철저한 교육 밀도 검사 장비 채널 다량 보유 고령화 사회 병원 환자 일자리,0,0,영상의학과,방사선과의사 방사선과의사,0,0,0,0
26806,5,5,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,3,2,3,6,3,3,3,5,1,0,1,0,3,4,1,0,4,5,1,0,1,0,3,4,1,0,1,0,1,0,3,5,3,5,1,0,1,0,3,4,3,5,4,5,2,4,3,3,2,2,1,3,1,0,2,3,3,5,4,5,1,0,10,1,2,1,1,2,5.0,4.0,3,3,2.0,1.0,4.0,2.0,3,3,2,2.0,2,4,1,2,2,2,1,1,1,3,5,5,4,2,2,5,1,1,1,1,1,1,1,1,1,3,1.0,1,1,1.0,1.0,36,4.0,1,1,6,1,42.0,0,0,0,133302,정보처리기능사 정보처리 기사 기획 자의 역할 엔지니어 통계분석,0,0,정보통신공학,웹 기획자 웹 기획자,0,0,0,0
26807,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,4,1,3,2,3,1,0,1,0,2,3,1,0,3,1,4,2,2,0,1.0,2.0,3,3,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2.0,3,3,3.0,1.0,53,2.0,1,1,6,1,52.0,4000,3500,0,823101,기피 직종,기계직 생산원,0,이,단조원(단조기조작원) 단조원,0,0,0,0
26808,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,4,3,4,1,0,3,5,5,7,4,5,1,0,2,2,2,4,2,4,5,4,3,3,2,2,1,0,2,2,2,2,3,2,5,4,5,7,3,5,2,1,3,3,5,6,5,6,4,5,5,6,5,7,4,6,4,4,3,5,3,5,4,5,2,3,15,2,5,1,1,6,6.0,6.0,5,4,3.0,4.0,5.0,3.0,4,2,4,4.0,4,2,4,5,5,5,5,3,6,4,3,3,2,1,1,5,2,2,1,2,2,2,2,2,2,1,3.0,1,4,1.0,2.0,45,5.0,1,1,6,1,45.0,7300,5000,0,23403,학예사자격증 전시기획 유물관리 영상제작 전공관련 전문 교육 외국어교육 활용 영상 물이 전시 프로그램 도입 구축 기본 정보 축적 활용 업무 기계 인공 대체,대학교 학과 조교,0,고고미술사학과,문화재감정평가사,0,0,0,0
26809,4,4,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,6,4,4,5,6,4,5,5,5,3,2,4,2,4,4,5,4,5,3,4,2,5,2,4,3,1,0,1,0,1,0,1,0,3,5,4,3,1,0,1,0,1,0,5,5,4,4,5,4,5,5,1,3,1,0,3,4,1,0,4,5,1,0,18,1,1,2,1,2,6.0,6.0,5,5,5.0,5.0,5.0,5.0,4,4,5,4.0,4,1,5,5,5,5,5,2,6,2,4,3,2,3,2,4,2,1,1,1,2,1,1,2,2,4,2.0,4,4,4.0,1.0,47,5.0,2,1,6,0,40.0,0,0,4000,412003,변해가는 사회동향이나 컴퓨터 관련 교육이 자주 있어야 같습니다 전산 시스템 업무 처리 인공 지능 스스로 정리 보고 시스템 때문 변화 웹잡지로 인해 종이잡지는 너무 힘들고 수입이 줄고 있다,0,편집기술 교육을 받고 싶다. 디지인 부문,연극영화,잡지기자 잡지기자,0,0,0,0
26810,4,4,4,1,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,0,1,0,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,3,2,3,2,2,3,1,0,1,0,2,2,1,0,2,2,2,2,3,2,3,3,2,4,3,2,2,2,8,1,4,1,1,2,2.0,2.0,4,2,2.0,4.0,4.0,2.0,3,3,3,4.0,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2.0,4,4,4.0,1.0,62,2.0,1,3,6,1,72.0,2000,1400,0,622101,운전면허1종 보통 안전사고 교육 무인 자동화,"자영업,유통업",0,실업계,택시 운전원 택시 운전원,0,0,0,0
26811,4,4,5,4,4,4,4,5,4,4,5,4,4,3,3,4,3,3,4,5,2,3,1,0,2,3,1,0,1,0,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,2,3,1,0,1,0,3,3,4,4,1,0,1,0,1,0,1,4,1,3,3,4,2,3,1,0,2,3,1,0,11,1,2,1,2,0,2.0,5.0,4,4,3.0,4.0,4.0,4.0,5,4,5,3.0,4,2,4,4,5,4,4,5,4,3,3,2,3,3,3,4,2,2,2,2,2,2,2,2,2,1,5.0,2,3,4.0,1.0,35,4.0,1,1,6,1,40.0,4500,4000,0,31501,손해사정사 수요,손해사정사,0,경제학과,손해사정사 손해사정사,0,0,0,0
26812,3,3,4,4,3,3,3,3,3,3,3,4,3,3,4,4,3,4,2,3,3,4,3,4,2,3,3,4,1,0,1,0,3,4,2,3,2,4,2,3,2,3,2,3,2,3,2,3,2,3,3,4,3,4,2,3,3,4,3,4,3,4,2,4,2,4,2,3,2,3,2,3,3,4,3,4,2,3,2,3,1,0,15,2,4,2,2,0,6.0,4.0,5,4,4.0,4.0,3.0,3.0,4,4,4,4.0,4,1,3,3,3,3,4,4,4,2,4,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,3.0,2,2,2.0,1.0,47,4.0,1,1,6,1,40.0,7000,5500,0,11102,공란,행정직공무원,0,행정학,행정부고위공무원 행정부고위공무원,0,0,0,0
26813,3,3,3,2,3,2,3,2,3,2,3,4,4,3,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,5,1,0,1,0,4,5,1,0,2,3,1,0,1,0,1,0,2,3,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,3,3,1,0,3,4,3,1,2,2,2,0,5.0,2.0,4,4,3.0,3.0,4.0,2.0,3,3,3,3.0,3,3,3,3,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3.0,3,3,3.0,1.0,25,2.0,1,1,6,1,44.0,2800,2700,0,812201,자동화 안된느 분야,0,기관차정비원,산업설비,선박 정비원 선박 정비원,0,0,0,0
26814,3,3,3,2,2,3,4,3,3,3,3,4,3,4,3,3,2,3,1,0,2,3,4,5,4,5,1,0,2,2,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,9,1,1,1,1,1,1.0,2.0,3,3,2.0,3.0,3.0,2.0,4,3,3,3.0,4,2,3,3,5,5,5,5,5,3,2,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2.0,4,3,3.0,1.0,60,4.0,2,1,5,0,60.0,0,0,3900,531701,바리스타 커피 만드는 방법 자동화,사무직,0,회계학,음료 조리사(바리스타 포함) 음료 조리사(바리스타 포함),0,1,1,1
26815,4,4,4,4,3,3,3,4,5,4,4,5,5,5,4,4,5,4,4,4,5,5,4,5,4,2,4,5,2,3,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,3,4,2,2,1,0,1,0,2,3,2,3,3,3,2,2,1,0,1,4,1,3,4,3,4,4,2,4,3,4,1,0,3,1,2,1,1,4,3.0,3.0,4,4,4.0,3.0,4.0,4.0,3,3,3,3.0,3,3,3,3,2,2,2,2,2,3,4,4,3,1,1,4,2,2,2,2,2,2,2,2,2,3,2.0,2,2,2.0,2.0,44,4.0,1,1,6,1,40.0,3800,2800,0,835101,세무회계 전산세무회계 제무 세무과정 인사 노무 분야 인기 시대 도래 일자리,회계사무원,0,국어국문과,전기 부품·제품 생산기계 조작원 전기 부품·제품 생산기계 조작원,0,0,0,0
26816,3,5,5,2,5,3,5,5,5,1,3,3,5,1,1,1,5,7,5,5,5,7,1,0,2,2,5,7,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,6,1,0,3,4,3,4,1,3,1,0,4,5,1,0,4,5,1,0,18,2,4,2,1,2,1.0,5.0,5,5,5.0,5.0,5.0,5.0,2,2,2,2.0,2,3,3,3,4,4,4,1,4,4,5,4,4,2,2,5,2,2,2,2,2,2,2,2,2,1,5.0,2,2,3.0,2.0,43,4.0,1,1,6,1,40.0,3000,2700,0,13601,정부 기조,0,0,행정학,예술·디자인·방송 관리자 예술·디자인·방송 관리자,0,0,0,0
26817,1,3,3,1,1,3,3,1,3,3,2,4,2,1,1,1,1,0,1,0,1,0,1,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,4,1,3,1,0,1,0,2,2,2,2,1,0,19,1,5,2,2,0,3.0,1.0,3,1,1.0,3.0,2.0,2.0,3,3,4,4.0,4,3,3,3,3,3,3,3,3,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2.0,3,2,2.0,2.0,58,2.0,1,1,6,1,40.0,2500,1800,0,561101,공란,아이돌보미,0,정보처리회계과,청소원 청소원,1,0,0,0
26818,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,4,2,2,3,2,2,2,3,4,3,2,2,2,1,0,1,0,2,3,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,3,4,2,2,1,0,1,0,2,3,1,0,2,2,2,2,3,4,1,4,1,3,2,2,2,2,2,4,3,4,2,3,18,1,1,2,1,5,6.0,4.0,3,2,2.0,3.0,4.0,2.0,3,3,3,3.0,3,4,3,3,2,2,2,2,2,3,4,3,3,3,3,5,2,1,2,2,2,2,2,2,2,1,3.0,1,1,1.0,1.0,57,4.0,2,1,6,0,60.0,0,0,0,417201,효과 사용 필요 매니지먼트 대부분 사람 육체 감정 업무,0,0,경영학,연예인매니저 연예인매니저,0,0,0,0
26819,4,5,4,5,3,4,5,4,3,3,4,4,4,5,3,2,4,5,4,4,2,3,3,4,4,4,3,4,5,5,1,0,4,4,4,5,1,0,1,0,1,0,3,4,4,5,5,5,1,0,3,4,1,0,1,0,1,0,3,4,4,4,3,3,4,5,1,0,2,3,1,3,2,3,1,0,2,3,4,4,1,0,3,1,5,2,2,0,3.0,5.0,4,3,3.0,3.0,4.0,3.0,3,4,3,4.0,4,2,4,4,5,4,4,4,3,4,4,3,3,2,3,1,2,1,2,2,2,2,2,2,2,2,3.0,1,2,4.0,1.0,52,5.0,1,1,6,1,43.0,7500,3300,0,154102,제조업 불황 계속,대학시간강사,0,화학공학,고무 및 플라스틱화학공학기술자 및 연구원 고무및플라스틱화학공학기술자,0,0,0,0
